Generation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions, fitness,
1,1757,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:,25W5V5X,25W5X,5,5,98,2.27,72.5,4,100,6980,140.91,54.1875,1.531,0,15,2.236067977,
1,1758,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-least-executed-action:,25W5V5X,25W5X,8,12,84,4.17,84.21,9,100,14344,98.81,64.44140625,1.614,0,46,2.236067977,
1,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-least-executed-action:,25W5X,25W5X,8,12,84,4.17,84.21,9,100,14344,98.81,64.44140625,1.614,0,46,2.236067977,
1,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
1,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:drag-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8BC26W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
1,0,if-then-else:state-has-not-changed:random-unexecuted-action:random-unexecuted-action:,G711,1,10,18,100,4,92.31,10,100,12580,88.76,67.52734375,1.881,0,0,1.889822365,
1,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
1,0,random-unexecuted-action:,1,1,10,18,100,4,92.31,10,100,12580,88.76,67.52734375,1.881,0,0,1.889822365,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-action:,25W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action:,1,1,10,18,100,4,92.31,10,100,12580,88.76,67.52734375,1.881,0,0,1.889822365,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8B626W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:hit-key-action:,26,26,15,22,79,2.86,71.43,11,100,16752,115.0805,63.59765625,2.341,0,100,1.643989873,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-least-executed-action:random-action-of-type-other-than:hit-key-action:,25G8B6XW6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-most-executed-action:,Y,Y,2,1,1,8,8,1,100,1824,53.49,54.1875,1.674,0,0,5.773502692,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,25W5V5V6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:drag-action:,25W5V5VC,25WC,10,18,94,4.17,91.67,10,100,13808,82.98,60.3671875,1.631,0,27,1.889822365,
2,1759,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,32,46,92,1.56,50,37,100,38972,88.68,65.65625,1.499,0,0,1.132277034,
2,1760,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,11,18,88,3.85,54.29,11,100,9428,82.3,56.0546875,1.5,0,0,1.367171854,
2,1761,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,5,4,30,12.5,99.9,4,100,13640,54.65,129.0585938,1.479,0,0,1.856953382,
2,1762,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,23,32,92,1.96,47.83,18,100,14056,128.93,72.515625,1.651,0,0,1.810714921,
2,1763,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,6,8,36,4.65,99.9,8,100,16872,60.76,84.546875,1.539,0,0,1.924500897,
2,1764,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,13,22,88,2,50,14,100,10008,87.78,54.25,1.516,0,0,1.841149236,
2,1765,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,9,14,54,3.45,90.91,9,100,15340,104.44,85.99609375,1.62,0,0,1.904453466,
2,1766,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,10,24,84,2.33,70,18,100,26848,137.5,170.6367188,1.517,0,0,1.856953382,
2,1767,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,15,15,60,1.14,90,12,100,25884,79.59,62.91796875,1.552,0,0,1.882367415,
2,1768,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,7,10,18,3.85,99.9,10,100,8672,125,54.1875,1.47,0,0,1.909627574,
2,1769,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,10,9,15,2.7,50,9,15,19744,109.3,54.1875,1.794,0,0,2,
2,1770,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,9,14,71,7.14,87.5,9,100,25808,172,160.0664063,1.718,0,0,2,
2,1771,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,5,4,6,4.17,99.9,4,100,4640,75.9,54.1875,1.505,0,0,2.041241452,
2,1772,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,19,24,85,3.45,70,11,100,9204,66.32,54.25,1.71,0,0,2,
2,1773,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,13,21,76,3.13,60,17,100,15252,80.41,69.83984375,1.426,0,0,2,
2,1774,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,7,11,34,7.69,91.67,10,100,17880,99.1,73.3359375,1.525,0,0,2,
2,1775,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,30,48,96,2.08,30.77,23,100,81472,233.63,202.6875,10.273,0,0,2,
2,1776,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,32,54,99,2,33.33,24,100,30124,112.8,81.2421875,1.824,0,0,1.856953382,
2,1777,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,5,10,26,2,99.9,10,100,9376,87.5,54.1875,1.548,0,0,2,
2,1778,if-then-else:equalstype:click-action:click-action:if-then-else:drag-actions-available:if-then-else:and:drag-actions-available:or:state-has-not-changed:greater-than:random-number:random-number:random-most-executed-action:if-then-else:equalstype:type-of-action-of:previous-action:drag-action:random-most-executed-action:if-then-else:state-has-not-changed:random-least-executed-action:if-then-else:left-clicks-available:random-action-of-type-other-than:type-action:random-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:drag-action:,G8BBGDGADS7FZZYG85TCYG7XGHW3UW62C,GDGADS7FZZYG85TCYG7XGHW3UW6,11,18,66,3.45,84,11,100,15340,99.1,72.515625,1.552,0,0,1.856953382,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:,2526,26,15,22,79,2.86,71.43,11,100,16752,115.0805,63.59765625,2.341,0,100,1.643989873,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:type-action:drag-action:random-action-of-type-other-than:type-action:random-action-of-type:drag-action:,25G83CW3VC,2C,11,14,74,3.7,90,9,100,17368,66.67,69.71875,2.307,0,100,2,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:drag-action:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-action:,25G8BC2BW3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,25W5V5V6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:drag-action:,25W5VC,25WC,10,18,94,4.17,91.67,10,100,13808,82.98,60.3671875,1.631,0,27,1.889822365,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:drag-action:random-action-of-type-other-than:hit-key-action:,25G8B62CW6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8B626W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-action:,25G8B62BW3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action-of-type:type-action:,25W523,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8B626W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:drag-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8BC26W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:hit-key-action:,25W6,25W6,16,24,100,2.5,88.24,13,100,16380,83.87,70.6640625,1.614,0,3,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:type-action:hit-key-action:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-action:,25G836V623,23,9,15,70,4,75,9,100,13640,76.22,60.76171875,1.669,0,100,2.041241452,
2,0,random-action-of-type:drag-action:,VC,VC,11,17.95,67,3.17,90,12,100,21552,115.34,78.859375,1.984,0,100,1.858556277,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:drag-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:,25G8BC26W5Y,25W5Y,8,15,89,4,93.62,11.7,100,14284,80.57,81.1171875,1.802,0,61.99502924,2.085144141,
2,1779,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,7,6,43,1.96,99.9,6,100,16240,254.65,116.2265625,1.537,0,66,2.773500981,
2,1780,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,10,84,4.17,99.9,9,100,8600,145.79,54.1875,1.487,0,33,2.294157339,
2,1781,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,5,5,100,8.33,66.22,4,100,7112,65.96,54.1875,1.531,0,9,2.5,
2,1782,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,22,25,78,1.96,64.71,11,100,16696,191.51,195.8125,1.773,0,93,2.085144141,
2,1783,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,21,38,94,1.96,40,6,100,17740,172.48,178.7460938,1.497,0,58,1.778920167,
2,1784,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,7,8,76,10,99.9,8,100,8916,198.95,54.1875,1.531,0,46,1.817681149,
2,1785,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,6,5,14,0,99.9,5,100,11228,48.45,127.84375,1.523,0,100,2.294157339,
2,1786,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,8,8,100,1.92,51.85,6,100,8836,121.11,54.1875,1.614,0,8,2.294157339,
2,1787,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,11,72,4.17,99.9,11,100,15752,191.11,146.4765625,1.593,0,49,2.294157339,
2,1788,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,13,18,83,3.57,48,9,100,8176,67.14,54.25,1.579,0,100,2.236067977,
2,1789,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,13,95,8.33,98.31,12,100,24468,85.45,210.6054688,1.61,0,30,2.236067977,
2,1790,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,10,12,77,3.7,69.57,8,100,8940,63.71,61.12109375,1.514,0,100,2.182178902,
2,1791,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,6,7,100,4.17,83.78,7,100,16124,57.94,124.7304688,1.663,0,7,2.236067977,
2,1792,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,5,8,83,10,99.9,8,100,8628,65.63,54.1875,1.467,0,40,2.236067977,
2,1793,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,5,4,6,4.17,12.5,4,5,7724,66.2,54.3828125,1.586,0,5,2.294157339,
2,1794,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,13,71,3.57,74.29,8,100,9388,64,54.25,1.568,0,100,2.236067977,
2,1795,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,9,95,12.5,99.9,8,100,14268,52.22,95.76953125,1.516,0,18,2.294157339,
2,1796,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,8,7,94,12.5,98.28,6,100,14924,65.96,118.46875,1.589,0,19,2.294157339,
2,1797,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,5,4,93,4.17,99.9,4,100,13184,72.09,127.1367188,1.565,0,14,2.357022604,
2,1798,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:click-action:,25W5V5VB,25WB,9,10,84,4.17,83.78,8,100,13184,72.09,95.76953125,1.568252632,0,40,2.294157339,
2,0,random-most-executed-action:,Y,Y,2,1,1,8,8,1,100,1824,53.49,54.1875,1.674,0,0,5.773502692,
2,0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,25G8B626W3,25W3,18,22,61.90687135,2.86,99.9,10,100,14720,93.33,66.4453125,1.578,0,34.05,1.58113883,
2,0,random-least-executed-action:,X,X,17,23,100,2,99.9,13,100,23216,101.08,93.08203125,1.813,0,0,1.58113883,
2,0,random-unexecuted-action-of-type:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:click-action:,25W5VB,25WB,9,10,84,4.17,83.78,8,100,13184,72.09,95.76953125,1.568252632,0,40,2.294157339,
2,1799,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:click-action:hit-key-action:random-unexecuted-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5G8B626W3,W5W3,8,10,25,6.67,66.67,10,28,7312,138.05,54.1875,1.547,0,16,2.357022604,
