Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,1558,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,53,101,182,0.7,93.33,61,187,91576,228.51,989.875,30.775,0,136,0.962250449,16-11-2017 15:18
0,1560,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,64,73,123,0,50,57,128,277300,176.41,713.5703125,24.033,0,113,0.963072133,16-11-2017 16:08
0,1561,if-then-else:and:equalstype:type-of-action-of:random-action-of-type-other-than:hit-key-action:type-of-action-of:if-then-else:not:equals:number-of-left-clicks:number-of-actions:if-then-else:equals:number-of-previous-actions:number-of-type-actions:random-action-of-type-other-than:hit-key-action:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:equalstype:drag-action:type-of-action-of:if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-unexecuted-action-of-type:hit-key-action:random-action-of-type:hit-key-action:if-then-else:equals:number-of-actions-of-type:click-action:number-of-actions-of-type:type-of-action-of:previous-action:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:previous-action:random-least-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action-of-type:type-of-action-of:random-least-executed-action:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,GA85W65GIEMJGENOW6V325Y8C5GEMN26V6GEKBK5TV5G7TX25G4V5XW625Y,40.6,63.99078947,110,0.69,93.33,45,457,154655.4,336.93,730.4609375,24.73485,0,446,0.977807309,16-11-2017 16:10
0,1562,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,122,139,208,0.54,75,106,211,156432,263.94,989.875,32.265,0,3,0.618984461,16-11-2017 16:18
0,1563,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,52,82,155,0.68,93.33,42,155,177448,250.63,932.6171875,21.685,0,0,0.711568067,16-11-2017 16:23
0,1564,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,53,59,132,0.69,93.33,48,134,120544,146.93,579.8828125,30.534,0,2,0.860662966,16-11-2017 16:28
0,1565,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,77,115,173,0.54,99.9,91,1000,271280,391.01,989.875,51.626,0,827,0.835511986,16-11-2017 16:48
0,1566,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,21,27,49,1.39,99.9,20,1000,209612,201.78,868.3554688,26.54,0,951,0.891401561,16-11-2017 17:09
0,1567,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,28,43,78,1.64,99.9,33,1000,247104,295.2,629.1445313,35.335,0,922,0.918307588,16-11-2017 17:22
0,1568,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,157,271,568,0.42,99.9,198,762,331860,478.24,989.875,23.301,0,194,0.860662966,16-11-2017 17:44
0,1571,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,78,89,118,0.75,80,60,118,92228,215.5,623.7148438,32.531,0,0,0.868416843,16-11-2017 18:56
0,1574,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,35,47,94,0,99.9,34,1000,137952,170.42,989.875,57.365,0,906,0.955133866,16-11-2017 20:11
0,1575,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,133,150,246,0.63,60,100,254,215332,181.62,712.078125,50.002,0,8,0.940720868,16-11-2017 20:20
0,1578,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,149,215,423,0.25,62.5,152,428,223304,341.98,989.875,28.872,0,5,0.944911183,16-11-2017 20:38
0,1579,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,78,89,136,0,99.9,73,1000,336972,550.21,989.875,52.422,0,864,0.936585812,16-11-2017 21:02
0,1580,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,226,290,423,0.55,50,208,429,269412,158.35,989.875,22.691,0,6,0.936585812,16-11-2017 21:13
0,1581,random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:previous-action:random-action:,25G4TU,25G4TU,54,60,118,0.582105263,80,48,254,181744,250.63,734.527426,30.534,0,6,0.936585812,16-11-2017 21:16
0,1582,random-action-of-type-other-than:hit-key-action:,W6,W6,87,138,249,0.69,99.9,102,570,213192,222.53,989.875,21.244,0,16,0.666666667,16-11-2017 21:27
0,1583,random-action-of-type-other-than:hit-key-action:,W6,W6,86,91,122,0.57,99.9,70,1000,306764,776.32,989.875,28.895,0,456,0.705345616,16-11-2017 21:45
0,1584,random-action-of-type-other-than:hit-key-action:,W6,W6,127,156,239,0.49,99.9,125,1000,444324,196.88,989.875,25.468,0,394,0.673689685,16-11-2017 22:06
0,1585,random-action-of-type-other-than:hit-key-action:,W6,W6,133,157,217,0.68,66.67,90,230,214584,164.74,798.671875,25.312,0,25,0.594438298,16-11-2017 22:13
0,1586,random-action-of-type-other-than:hit-key-action:,W6,W6,259,315,486,0,99.9,208,514,341972,275,989.875,26.514,0,63,0.58722022,16-11-2017 22:21
0,1588,random-action-of-type-other-than:hit-key-action:,W6,W6,84,107,168,0.71,99.9,85,637,203976,129.49,989.875,21.766,0,8,0.607723765,16-11-2017 23:27
0,1590,random-action-of-type-other-than:hit-key-action:,W6,W6,54,77,122,0.69,66.67,54,124,160120,44451.92,683.6367188,27.672,0,8,0.719815751,16-11-2017 23:35
0,1591,random-action-of-type-other-than:hit-key-action:,W6,W6,106,120,185,0.74,50,102,192,171584,167.14,784.1992188,27.936,0,23,0.669799726,16-11-2017 23:42
0,1592,random-action-of-type-other-than:hit-key-action:,W6,W6,43,46,61,0.65,99.9,37,1000,382412,156.47,989.875,30.839,0,478,0.719815751,16-11-2017 23:59
0,1593,random-action-of-type-other-than:hit-key-action:,W6,W6,33,41,70,1.18,99.9,31,1000,143352,193.98,989.875,35.516,0,429,0.719815751,17-11-2017 00:21
0,1594,random-action-of-type-other-than:hit-key-action:,W6,W6,136,152,191,0.63,50,122,201,246780,113.58,989.875,21.985,0,24,0.719815751,17-11-2017 00:29
0,1595,random-action-of-type-other-than:hit-key-action:,W6,W6,127,153,224,0,50,117,229,148380,245.79,989.875,30.75,0,30,0.683471872,17-11-2017 00:37
0,1596,random-action-of-type-other-than:hit-key-action:,W6,W6,29,31,38,0.66,99.9,25,138,138164,214.99,989.875,30.199,0,100,0.719815751,17-11-2017 00:40
0,1597,random-action-of-type-other-than:hit-key-action:,W6,W6,116,129,167,0.66,66.67,83,169,168936,548.9,984.1757813,28.614,0,20,0.696099716,17-11-2017 00:45
0,1598,random-action-of-type-other-than:hit-key-action:,W6,W6,213,284,445,0.79,99.9,178,547,206280,550.94,989.875,25.201,0,49,0.671106044,17-11-2017 00:59
0,1599,random-action-of-type-other-than:hit-key-action:,W6,W6,19,20,34,1.49,99.9,17,1000,226608,163.72,734.3046875,57.11,0,484,0.682255913,17-11-2017 01:23
0,1600,random-action-of-type-other-than:hit-key-action:,W6,W6,115,139,211,0.69,66.67,100,220,150088,220.31,986.6484375,34.157,0,9,0.679599979,17-11-2017 01:55
0,1601,random-action-of-type-other-than:hit-key-action:,W6,W6,96.82588203,116.1,168,0.66,79.53236842,83.85,230,206280,214.99,989.875,27.936,0,30,0.685307954,17-11-2017 02:19
0,1602,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,53,64,100,0.71,99.9,52,187,144516,291.67,932.078125,22.77,0,185,0.924500327,17-11-2017 02:25
0,1606,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,9,19,34,1.37,99.9,13,1000,377836,229.51,989.875,29.498,0,990,1.147582105,17-11-2017 02:50
0,1608,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,88,150,322,0.49,99.9,121,523,171980,237.02,989.875,26.483,0,512,1.066003582,17-11-2017 03:09
0,1609,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,20,25,67,0.71,99.9,19,158,80612,289.66,989.875,28.036,0,152,1.075206661,17-11-2017 03:15
0,1610,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,48,69,100,0.65,86.67,49,117,82616,241.83,806.0664063,28.437,0,115,1.070405076,17-11-2017 03:19
0,1611,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,41,79,148,1.45,99.9,56,1000,94296,207.58,692.6054688,27.047,0,999,1.008097298,17-11-2017 03:39
0,1612,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,123,214,381,0.74,99.9,158,533,252348,272.83,989.875,23.244,0,529,0.962250449,17-11-2017 03:54
0,1613,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,42,56,86,1.25,99.9,45,1000,76644,204.41,690.125,28.878,0,997,0.957826285,17-11-2017 04:09
0,1614,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,63,95,169,0.69,99.9,71,1000,302620,209.3,989.875,46.676,0,995,0.957826285,17-11-2017 04:34
0,1615,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,64,66,101,0.69,99.9,54,105,157632,156.64,844.0820313,54.741,0,91,0.932504808,17-11-2017 04:40
0,1617,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,119,191,397,0.63,73.33,146,428,274916,205.8,989.875,20.538,0,415,0.932504808,17-11-2017 04:55
0,1618,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,95,111,183,0.52,99.9,83,307,205672,188.11,989.875,23.265,0,307,0.932504808,17-11-2017 05:04
0,1619,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,84,157,309,0,99.9,125,462,124256,175.46,625.9140625,28.546,0,460,0.891854433,17-11-2017 05:13
0,1620,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,45,58,96,0.66,68.75,48,108,120256,665.89,666.0625,29.195,0,103,0.932504808,17-11-2017 05:16
0,1621,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,48,67,100,0.6855,99.9,54,419.45,124976,229.51,844.0820313,28.546,0,414.95,0.932504808,17-11-2017 05:32
0,1622,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,19,24,45,1.28,99.9,21,1000,350660,224.96,989.875,26.107,0,429,1.524985703,17-11-2017 05:45
0,1623,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,71,98,170,1.3,99.9,78,1000,405312,193.8,989.875,29.036,0,129,0.769230769,17-11-2017 06:00
0,1624,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,175,195,272,0,99.9,134,291,301704,171.29,989.875,26.937,0,43,0.650944555,17-11-2017 06:09
0,1625,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,16,31,42,1.14,99.9,24,1000,131764,213.83,713.6210938,22.667,0,483,0.697580106,17-11-2017 06:23
0,1627,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,9,13,19,1.41,99.9,11,1000,68792,172.78,634.1484375,25.558,0,494,0.835990341,17-11-2017 06:44
0,1628,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,75,152,308,0.73,99.9,108,620,206660,165.1,989.875,29.291,0,4,0.812220048,17-11-2017 07:01
0,1629,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,80,132,225,0.65,99.9,76,425,331536,139.45,989.875,27.812,0,11,0.769230769,17-11-2017 07:20
0,1630,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,53,62,113,0.53,66.67,34,120,252692,788.59,989.875,241.85,0,5,0.797804626,17-11-2017 07:59
0,1636,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,82,111,176,0.71,99.9,91,291,223004,176.83,989.875,36.511,0,4,1.010152545,17-11-2017 08:38
0,1637,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,124,167,221,0.69,99.9,105,457,237648,203.72,989.875,35.908,0,28,0.932504808,17-11-2017 09:04
0,1639,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,56,89,134,1,99.9,71,427,187680,157.24,989.875,48.094,0,4,0.932504808,17-11-2017 09:32
0,1641,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,52.5,62,112.15,0.73,99.9,45,291,207283.8,193.8,989.875,32.843,0,9,0.934538627,17-11-2017 09:44
0,1642,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,16,68,377,1.49,93.75,39,548,201288,186.55,989.875,56.115,0,2,1.091089451,17-11-2017 10:23
0,1644,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,86,122,210,0.75,66.67,68,235,218340,111.15,989.875,53.207,0,18,0.854357658,17-11-2017 10:41
0,1645,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,40,81,172,1.06,99.9,59,569,157200,164.43,989.875,59.141,0,5,0.841406324,17-11-2017 11:14
0,1647,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,32,50,101,1.85,66.67,40,114,197068,119.39,870.0195313,89.998,0,6,0.879911075,17-11-2017 12:02
0,1648,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,72,128,182,0.75,62.5,91,192,203340,158.66,989.875,42.915,0,11,0.857046663,17-11-2017 12:30
0,1649,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,20,51,94,0,99.9,44,580,180736,194.68,989.875,53.11,0,241,0.875316833,17-11-2017 13:03
0,1650,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,85,168,261,0.6,66.67,124,286,304580,306.05,989.875,55.375,0,19,0.859596134,17-11-2017 13:23
0,1662,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,29,45,81,0,99.9,34,498,188224,150.8,989.875,137.619,0,419,1.162476387,17-11-2017 16:45
0,1663,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,20,48,140,1.49,99.9,27,493,257524,78.7,989.875,67.849,0,348,1.174440439,17-11-2017 17:18
0,1664,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,54,87,158,0.85,99.9,49,250,252844,117.07,989.875,41.062,0,101,1.032336845,17-11-2017 17:33
0,1666,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,33,104,309,1.41,99.9,80,457,310728,157.83,989.875,59.118,0,150,0.989662533,17-11-2017 18:09
0,1667,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,73,81,139,0.75,99.9,60,145,184676,113.56,973.21875,93.526,0,6,0.904123162,17-11-2017 18:53
0,1668,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,31,68,125,1.92,99.9,50,487,282440,114.08,989.875,34.641,0,369,0.966736489,17-11-2017 19:40
0,2711,random-action:,U,U,64,229,668,0.66,83.33,167,737,148008,927.85,409.8046875,41.458,0,0,0.584206238,15-11-2017 20:17
0,2712,random-action:,U,U,205,416,924,0.66,81.82,283,1000,261412,652.88,989.875,16.828,0,0,0.401286177,15-11-2017 20:33
0,2714,random-action:,U,U,34,49,94,3.45,99.9,36,1000,71916,755.43,989.875,19.343,0,0,0.576869745,15-11-2017 21:01
0,2715,random-action:,U,U,30,62,98,0.7,99.9,47,109,194628,65204.74,135.4179688,12.158,0,0,1.020620726,15-11-2017 21:22
0,2716,random-action:,U,U,130,304,570,0,99.9,194,630,313152,522.15,989.875,44.812,0,0,0.65724078,15-11-2017 21:45
0,2717,random-action:,U,U,37,96,188,0.71,99.9,73,645,192488,128.62,989.875,35.485,0,0,0.86710997,15-11-2017 22:07
0,2718,random-action:,U,U,130,243,387,0.07,99.9,140,717,389352,147.53,989.875,68.735,0,0,0.643489452,15-11-2017 22:51
0,2719,random-action:,U,U,13,25,38,2.22,99.9,20,100,165516,144.92,80.328125,18.912,0,0,0.86710997,15-11-2017 23:06
0,2720,random-action:,U,U,41,70,156,3.33,99.9,55,1000,144984,375.64,989.875,55.286,0,0,0.854357658,15-11-2017 23:37
0,2722,random-action:,U,U,30,98,273,1.41,99.9,67,560,206688,216.81,989.875,24.956,0,0,0.86710997,16-11-2017 00:05
0,2724,random-action:,U,U,89,129,205,0.71,99.9,103,223,205092,335.44,831.7382813,20.605,0,0,0.86710997,16-11-2017 00:19
0,2725,random-action:,U,U,89,188,492,0.69,99.9,144,535,232484,344.6,989.875,52.348,0,0,0.86710997,16-11-2017 00:52
0,2726,random-action:,U,U,51,116,169,1.19,60,96,186,226776,3326.69,586.1679688,30.955,0,0,0.84818893,16-11-2017 01:00
0,2728,random-action:,U,U,137,216,318,0.77,99.9,160,395,239084,298.51,989.875,29.635,0,0,0.84818893,16-11-2017 01:28
0,2730,random-action:,U,U,37,96,169,0.71,99.9,67,387.45,201728,375.64,831.7382813,30.955,0,0,0.86710997,16-11-2017 01:55
0,2731,if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEMNU2B,GEMNU2B,86,92,114,0.67,71.43,71,114,181312,135.31,599.7382813,15.869,0,9,0.749531689,16-11-2017 02:21
0,2732,if-then-else:equals:number-of-left-clicks:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEMNU2B,GEMNU2B,68,165,261,0.61,99.9,136,338,176020,316.32,989.875,28.937,0,88,0.642824347,16-11-2017 02:45
