Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,2265,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,47,241,626,0.48,99.9,187,1000,127456,148.76,330.625,2.355,0,377,0.70314186,16-11-2017 09:09
0,2266,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,25,40,91,1.32,99.9,36,188,97240,219.8,111.3710938,41.377,0,95,0.725039132,16-11-2017 09:31
0,2267,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,14,19,81,3.23,99.9,15,259,38028,68.13,86.58984375,20.454,0,208,0.776410412,16-11-2017 09:34
0,2268,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,34,164,704,1.67,99.9,107,1000,92692,166.37,301.4492188,2.451,0,353,0.733235575,16-11-2017 09:40
0,2269,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,29,90,545,1.96,99.9,51,1000,91900,221.8,258.0273438,3.343,0,525,0.778928224,16-11-2017 09:45
0,2270,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,40,75,404,2,99.9,33,677,69248,155.56,204.8085938,37.664,0,302,0.79205215,16-11-2017 09:50
0,2271,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,13,40,235,1.69,99.9,30,525,56584,141.35,255.9296875,18.974,0,328,0.821994937,16-11-2017 09:54
0,2272,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,33,119,642,0,99.9,41,1000,84788,136.91,448.2382813,2.118,0,429,0.814752549,16-11-2017 10:01
0,2273,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,17,49,235,2,99.9,25,295,50452,155.32,158.8945313,4.977,0,60,0.829950712,16-11-2017 10:03
0,2274,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,80,348,591,0.72,99.9,238,1000,129340,287.07,499.6132813,6.445,0,410,0.811107106,16-11-2017 10:12
0,2275,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,35,160,694,1.3,99.9,76,1000,353960,620.1,277.09375,7.382,0,363,0.811107106,16-11-2017 10:26
0,2276,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,39,102,505,1.85,99.9,55,984,84168,257.85,295.4101563,24.523,0,550,0.808452083,16-11-2017 10:32
0,2277,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,15,65,291,0.84,99.9,48,562,126952,1027.17,182.171875,11.961,0,297,0.821994937,16-11-2017 10:47
0,2278,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action:random-unexecuted-action-of-type:click-action:,GEJNU2B,GEJNU2B,33,115,531,1.67,99.9,55,984,92692,219.8,277.09375,7.382,0,328,0.821994937,16-11-2017 11:37
0,2279,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,19,28,147,2,79.41,12,146,12060,130.77,54.1875,2.019,0,2,1.458649915,16-11-2017 12:18
0,2280,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,19,128,594,1.61,99.9,54,1000,124692,385.02,301.2265625,5.25,0,467,0.824786099,16-11-2017 12:24
0,2282,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,42,132,537,1.41,99.9,108,754,118296,160.7,325.0078125,8.119,0,274,0.819920062,16-11-2017 13:29
0,2285,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,18,34,112,2,99.9,27,277,52444,273.13,118.6523438,16.518,0,177,1.374362179,16-11-2017 14:16
0,2286,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,33,128,578,2,99.9,88,1000,140876,1023.13,398.625,12.992,0,479,1.105207143,16-11-2017 14:29
0,2287,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,58,170,573,1.2,99.9,118,1000,186184,364.44,611.2226563,6.727,0,465,0.99819932,16-11-2017 14:37
0,2288,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,36,173,691,1.69,99.9,80,1000,99328,156.25,259.0273438,9.986,0,376,0.804778475,16-11-2017 14:43
0,2289,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,33,159,639,1.15,99.9,80,1000,132524,143.61,665.046875,2.092,0,430,0.802654609,16-11-2017 14:50
0,2290,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,23,134,719,1.49,99.9,65,1000,97612,164.02,425.2734375,1.895,0,330,0.803388192,16-11-2017 14:57
0,2291,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,15,27,81,1.92,90,21,163,55824,114.66,76.57421875,2.41,0,89,0.811107106,16-11-2017 14:59
0,2292,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,35,266,788,0.76,99.9,169,1000,171320,348.07,401.6992188,7.042,0,239,0.804704024,16-11-2017 15:05
0,2293,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,34,115,482,0.69,99.9,57,1000,136524,445.15,309.2304688,332.659,0,386,0.802972678,16-11-2017 16:31
0,2294,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,41,116,778,2,99.9,22,1000,74908,131.28,402.7460938,2.596,0,222,0.788110406,16-11-2017 16:36
0,2295,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,8,8,142,20.83,99.9,8,1000,47676,57.32,283.515625,1.958,0,965,0.835726501,16-11-2017 16:42
0,2296,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,4,3,6,4.17,99.9,3,1000,25332,46.43,146.609375,2.313,0,987,0.840468618,16-11-2017 16:47
0,2297,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,35,82,191,1.3,99.9,64,1000,112672,120.47,602.5859375,7.753,0,805,0.842220245,16-11-2017 16:56
0,2298,if-then-else:equals:number-of-actions:number-of-previous-actions:random-action-of-type:type-of-action-of:if-then-else:or:greater-than:number-of-unexecuted-drag-actions:number-of-actions:equals:number-of-type-actions:random-number:random-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:click-action:,GEJNV5GSFPJEOZUW5Y2B,GEJNV5GSFPJEOZUW5Y2B,33,115,537,1.69,99.9,54,1000,97612,156.25,309.2304688,7.042,0,376.2156949,0.821994937,16-11-2017 17:00
0,2299,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,41,80,722,2,99.9,20,1000,49584,83.33,377.046875,2.042,0,277,0.909090909,16-11-2017 17:04
0,2300,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,10,69,531,5.88,99.9,11,1000,49140,186.51,277.3046875,2.295,0,643,1,16-11-2017 17:11
0,2301,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,35,94,764,2,99.9,20,1000,52456,143.42,395.5585938,2.903,0,234,0.986927542,16-11-2017 17:15
0,2302,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,15,91,586,2.86,99.9,35,1000,70892,168.79,292.9179688,2.361,0,543,0.945438918,16-11-2017 17:22
0,2303,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,5,5,140,10,99.9,4,1000,33628,67.48,250.7773438,2.657,0,974,1.084652289,16-11-2017 17:27
0,2304,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,10,16,161,4.65,99.9,13,1000,57148,138.61,367.8007813,2.428,0,941,1.091089451,16-11-2017 17:33
0,2305,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,29,133,629,2,99.9,48,1000,70008,170.07,318.1445313,3.217,0,489,1.091089451,16-11-2017 17:39
0,2306,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,9,9,155,4.17,99.9,8,1000,48468,71.05,338.4414063,2.245,0,965,1.091089451,16-11-2017 17:45
0,2307,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,5,5,176,12.5,99.9,5,1000,38284,52.99,236.2304688,1.911,0,979,1.24460972,16-11-2017 17:50
0,2308,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,9,9,149,12.5,99.9,9,1000,49200,49.22,258.0234375,1.77,0,966,1.306820526,16-11-2017 17:55
0,2309,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,9,12,167,7.69,99.9,11,1000,50828,95.92,281.6875,2.163,0,953,1.961161351,16-11-2017 18:00
0,2310,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,57,141,715,2,99.9,27,1000,72324,149.26,386.2304688,2.004,0,285,1.290994449,16-11-2017 18:04
0,2311,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,52,133,731,0.8,99.9,43,1000,66672,141.82,357.6132813,2.864,0,269,1.203858531,16-11-2017 18:09
0,2312,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,32,74,663,2,99.9,19,1000,47408,59.87,395.703125,2.339,0,335,1.091089451,16-11-2017 18:14
0,2313,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,9,16,442,3.13,99.9,15,1000,51884,119.57,291.9726563,2.352,0,727,1.209127084,16-11-2017 18:19
0,2314,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,39,134,411,0.88,99.9,108,1000,93908,110.44,408.2695313,2.203,0,659,1.091089451,16-11-2017 18:26
0,2315,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,91,144,660,2,99.9,19,1000,49788,171.56,398.7851563,2.186,0,339,1.091089451,16-11-2017 18:30
0,2316,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,89,124,728,2,99.9,18,1000,51092,133.55,377.7890625,2.17,0,270,0.98586117,16-11-2017 18:34
0,2317,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,51,97,619,2,99.9,23,1000,51232,162.4,386.5078125,1.82,0,380,0.985329278,16-11-2017 18:37
0,2318,if-then-else:equals:number-of-actions:number-of-type-actions:random-unexecuted-action-of-type:drag-action:random-unexecuted-action-of-type:click-action:,GEJO2C2B,GEJO2C2B,29,74,531,3.13,99.9,19,1000,51232,133.55,338.4414063,2.295,0,643,0.985329278,16-11-2017 18:42
0,2319,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,25,143,731,1.96,99.9,24,1000,67152,223.81,369.96875,1.762,0,711,0.77151675,16-11-2017 18:47
0,2320,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,146,203,284,0.68,99.9,144,1000,68272,116.53,258.7773438,1.792,0,762,0.535287728,16-11-2017 18:53
0,2321,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,5,4,147,4.17,99.9,4,1000,36600,48.06,271.59375,1.797,0,855,0.651404749,16-11-2017 18:58
0,2322,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,12,23,183,7.14,99.9,21,601,701372,609.51,219.3007813,341.341,0,377,0.797663608,16-11-2017 19:31
0,2323,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,11,66,666,4.17,99.9,11,1000,50996,190.7,334.109375,2.096,0,413,1.132277034,16-11-2017 19:37
0,2324,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,64,80,207,2.17,99.9,53,1000,68328,123.89,228.6054688,2.045,0,796,0.931156283,16-11-2017 19:43
0,2325,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,28,121,736,1.96,99.9,16,1000,65300,194.21,402.2148438,2.216,0,686,0.962250449,16-11-2017 19:48
0,2326,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,23,111,723,1.96,99.9,5,1000,73412,200,402.8046875,2.684,0,537,0.936585812,16-11-2017 19:55
0,2327,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,8,7,12,4.17,99.9,7,1000,80780,124.54,431.1953125,2.487,0,984,0.995584967,16-11-2017 20:04
0,2328,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,8,13,166,6.45,99.9,11,1000,37176,107.92,227.5390625,2.205,0,849,1.033684144,16-11-2017 20:09
0,2329,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,24,134,754,1.96,99.9,22,1000,65188,202.59,369.3203125,2.407,0,693,1.00661558,16-11-2017 20:15
0,2330,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,39,109,703,1.96,99.9,24,1000,80096,208.33,409.6523438,2.569,0,799,0.980580676,16-11-2017 20:20
0,2331,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,84,111,550,2.08,99.9,84,1000,89304,149.16,333.8554688,1.842,0,184,0.972698643,16-11-2017 20:25
0,2332,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,26,118,691,1.96,99.9,22,1000,65272,201.72,378.8320313,2.153,0,745,0.860662966,16-11-2017 20:30
0,2333,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,5,4,141,4.17,99.9,4,1000,36700,53.85,299.0742188,2.14,0,857,0.976520283,16-11-2017 20:35
0,2334,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,9,9,204,8.33,99.9,9,1000,47780,52.7,246.7734375,1.93,0,751,0.980580676,16-11-2017 20:40
0,2335,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,12,71,708,2.27,99.9,46,1000,90416,678.95,386.1328125,1.981,0,264,1.013503987,16-11-2017 20:46
0,2336,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,6,6,12,8.33,99.9,5,1000,11236,41.89,87.640625,2.034,0,994,1.031421246,16-11-2017 20:52
0,2337,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,11,12,483,1.96,99.9,10,1000,87928,200,462.2304688,2.104,0,150,1.125087901,16-11-2017 20:57
0,2338,random-action-of-type-other-than:type-of-action-of:if-then-else:not:greater-than:number-of-unexecuted-drag-actions:number-of-type-actions:random-unexecuted-action-of-type:type-of-action-of:previous-action:if-then-else:equals:random-number:number-of-drag-actions:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-action:,W5GIFPO25TGEZLV6W3,W5GIFPO25TGEZLV6W3,23,71,483,2.27,99.9,21,1000,68328,194.21,334.109375,2.14,0,745,1.031421246,16-11-2017 21:03
0,2339,if-then-else:greater-than:number-of-actions-of-type:click-action:number-of-unexecuted-left-clicks:random-least-executed-action:random-most-executed-action:,GFKBQXY,GFKBQXY,83,187,786,1.96,99.9,27,1000,60684,148.18,376.0234375,2.061,0,330,0.608580619,16-11-2017 21:08
