Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,maxpath,graph-states,graph-actions,minCvg(%),maxCvg(%),abstract-states,test-actions,SUTRAM(KB),SUTCPU(%),TestRAM(MB),TestCPU(s),FAILS,random-actions,fitness,timestamp
0,2535,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,137,258,865,0.99,99.9,112,1000,95116,201.61,298.375,1.558,0,970,0.503154605,16-11-2017 07:23
0,2536,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,145,385,959,1.64,99.9,85,1000,110704,113.77,513.1875,1.817,0,976,0.434372243,16-11-2017 07:29
0,2537,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,93,220,831,1.14,99.9,65,1000,83292,236.55,272.078125,3.46,0,981,0.467439446,16-11-2017 07:35
0,2538,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,77,351,937,1.14,99.9,73,1000,75652,168.63,309.421875,1.815,0,979,0.465410032,16-11-2017 07:40
0,2539,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,158,275,897,0.85,99.9,78,1000,83784,93.28,414.4179688,2.556,0,954,0.480495358,16-11-2017 07:45
0,2540,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,131,229,846,0.82,99.9,77,1000,86516,226.74,412.578125,2.08,0,976,0.483896145,16-11-2017 07:51
0,2541,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,131,346,899,0.89,99.9,93,1000,85300,154.08,282.0703125,2.414,0,968,0.481518157,16-11-2017 07:56
0,2542,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,112,312,873,1.33,99.9,66,1000,76200,96.92,337.7109375,1.962,0,957,0.475114338,16-11-2017 08:01
0,2543,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,65,177,715,0.82,99.9,70,1000,76364,224.8,333.9570313,2.077,0,969,0.496563533,16-11-2017 08:05
0,2544,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,101,282,861,1.18,99.9,102,1000,66816,131.33,306.7421875,1.767,0,966,0.500278009,16-11-2017 08:10
0,2545,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,211,336,922,0.87,99.9,92,1000,76488,466.13,346.828125,2.557,0,966,0.492417213,16-11-2017 08:14
0,2546,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,139,239,824,0.86,99.9,112,1000,71152,177.24,256.734375,1.957,0,975,0.489170663,16-11-2017 08:19
0,2547,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,98,251,802,1.39,99.9,111,1000,67100,166.07,219.7773438,1.92,0,970,0.49723465,16-11-2017 08:24
0,2548,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,132,244,833,1.12,99.9,62,1000,73724,105.44,342.109375,2.091,0,975,0.492878312,16-11-2017 08:29
0,2549,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,40,111,624,1.79,99.9,29,1000,62788,114.55,248.4726563,1.941,0,968,0.508431804,16-11-2017 08:34
0,2550,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,71,253,811,0,99.9,93,1000,56356,172.6,189.4882813,2.016,0,975,0.512070175,16-11-2017 08:39
0,2551,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,96,259,757,1.03,99.9,113,1000,72780,277.42,298.8476563,1.991,0,952,0.519174132,16-11-2017 08:44
0,2552,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,101,257,847,1.27,99.9,74,1000,97768,135.71,328.515625,2.27,0,979,0.519290787,16-11-2017 08:49
0,2553,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,72,195,903,1.92,99.9,46,1000,99660,96.12,256.8515625,2.508,0,960,0.528516423,16-11-2017 08:55
0,2554,random-unexecuted-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-unexecuted-left-clicks:random-number:random-most-executed-action:if-then-else:type-actions-available:random-most-executed-action:random-unexecuted-action-of-type:type-action:,25GFQZYG4Y23,25GFQZYG4Y23,101,257,847,1.12,99.9,78,1000,76364,168.63,309.421875,2.077,0,970,0.528516423,16-11-2017 08:59
0,2555,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,19,34,186,2.63,99.9,24,1000,42900,123.68,235.0117188,2.212,0,4,1.373605639,16-11-2017 09:03
0,2556,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,53,273,837,0.82,99.9,94,1000,80532,158.97,382.0234375,2.426,0,20,0.553848776,16-11-2017 09:08
0,2557,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,197,322,844,0.84,99.9,95,1000,82124,153.66,354.03125,2.411,0,11,0.506153425,16-11-2017 09:12
0,2558,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,120,222,858,0.77,99.9,99,1000,94880,120.39,491.3476563,2.206,0,10,0.502149195,16-11-2017 09:18
0,2559,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,93,302,768,0.91,99.9,109,1000,73556,184.31,362.0742188,1.791,0,24,0.502698777,16-11-2017 09:23
0,2560,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,93,297,746,0.99,99.9,99,1000,86568,117,330.25,2.144,0,10,0.494407739,16-11-2017 09:28
0,2561,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,85,115,190,1.72,99.9,31,227,29820,75,134.5859375,2.566,0,2,0.522708373,16-11-2017 09:31
0,2562,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,140,244,639,1.54,99.9,49,1000,71272,155,351.703125,7.782,0,8,0.511477169,16-11-2017 09:37
0,2563,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,75,223,718,0.77,99.9,91,1000,63748,189.66,319.8164063,2.432,0,15,0.538122003,16-11-2017 09:42
0,2564,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,199,474,939,1.41,99.9,94,1000,86040,156.15,485.5039063,2.131,0,10,0.507803977,16-11-2017 09:47
0,2565,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,280,481,965,1.37,99.9,66,1000,78236,151.33,373.4179688,2.338,0,10,0.491905442,16-11-2017 09:53
0,2566,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,69,314,861,0.82,99.9,79,1000,91408,119.9,541.6132813,2.586,0,12,0.489702107,16-11-2017 09:59
0,2567,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,40,174,666,0.99,99.9,72,1000,63616,143.42,352.46875,2.168,0,26,0.512626108,16-11-2017 10:04
0,2568,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,141,442,932,1.59,99.9,60,1000,64496,116.82,398.9570313,1.89,0,7,0.489260712,16-11-2017 10:09
0,2569,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,112,438,966,0.77,99.9,104,1000,99848,217.72,376.328125,2.002,0,15,0.491473187,16-11-2017 10:15
0,2570,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,80,320,781,0.77,99.9,94,1000,81648,174.07,332.6171875,2.515,0,22,0.487406359,16-11-2017 10:21
0,2571,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,88,242,687,0.96,99.9,105,1000,62960,127.4,354.2382813,2.155,0,10,0.503154605,16-11-2017 10:26
0,2572,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,44,212,559,1.56,99.9,83,1000,73196,116.42,397.5117188,2.568,0,17,0.504540268,16-11-2017 10:31
0,2573,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,74,369,876,1.46,99.9,116,1000,79732,233.33,393.4023438,1.84,0,14,0.503154605,16-11-2017 10:36
0,2574,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:type-of-action-of:previous-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH785T5X2BVB,V5GAA4SH785T5X2BVB,93,313.15,837,0.99,99.9,94,1000,79732,151.33,371.8626953,2.411,0,12,0.496200013,16-11-2017 10:42
0,2575,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,68,241,720,0.91,99.9,93,1000,69592,160.61,321.2773438,2.688,0,25,0.568880124,16-11-2017 10:47
0,2576,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,97,243,676,0.99,99.9,113,1000,60864,147.37,365.0820313,2.068,0,18,0.542326145,16-11-2017 10:52
0,2577,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,183,376,856,1.64,99.9,77,1000,60368,112.5,229.75,2.569,0,13,0.492067831,16-11-2017 10:57
0,2578,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,98,310,839,0.8,99.9,89,1000,79780,128.93,288.1875,2.057,0,14,0.478958917,16-11-2017 11:03
0,2579,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,271,459,964,0.85,99.9,64,1000,83276,184.25,377.5820313,2.066,0,4,0.449655864,16-11-2017 11:08
0,2580,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,205,402,896,0.88,99.9,99,1000,94644,141.82,362.5898438,2.403,0,8,0.422954934,16-11-2017 11:14
0,2581,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,150,432,885,1.12,99.9,104,1000,67420,117.2,363.8203125,3.04,0,25,0.428128551,16-11-2017 11:19
0,2582,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,120,271,880,0.78,99.9,124,1000,86736,207.81,465.59375,2.797,0,15,0.4312523,16-11-2017 11:25
0,2583,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,174,476,948,0.98,99.9,112,1000,66072,150,348.3867188,1.586,0,12,0.431055109,16-11-2017 11:31
0,2584,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,105,247,734,0.96,99.9,99,1000,60248,123.91,339.7070313,1.846,0,12,0.43334372,16-11-2017 11:36
0,2585,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,178,420,881,1.06,99.9,106,1000,66280,147.83,360.375,2.195,0,8,0.432760047,16-11-2017 11:42
0,2586,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,113,455,935,0,99.9,116,1000,79608,109.3,328.1367188,3.016,0,16,0.423968784,16-11-2017 11:48
0,2587,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,78,305,849,0.82,99.9,76,1000,89240,123.68,336.0390625,2.254,0,16,0.436777346,16-11-2017 11:53
0,2588,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,56,285,871,0.82,99.9,47,1000,74968,147.06,338.1484375,3.265,0,15,0.439733305,16-11-2017 11:59
0,2589,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,156,325,887,1.64,80,24,1000,71176,152.44,373.109375,1.932,0,7,0.447000408,16-11-2017 12:05
0,2590,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,76,310,887,0.77,99.9,80,1000,96916,139.29,492.1171875,2.12,0,13,0.45070667,16-11-2017 12:10
0,2591,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,118,370,905,0.77,99.9,103,1000,77320,193.75,393.1289063,1.421,0,11,0.458670322,16-11-2017 12:15
0,2592,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,106,350,852,0.89,99.9,103,1000,102056,160.29,590.7734375,2.457,0,16,0.458795682,16-11-2017 12:21
0,2593,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,120,341,877,0.96,99.9,106,1000,52252,191.23,230.0664063,2.435,0,10,0.461265604,16-11-2017 12:25
0,2594,random-action-of-type:type-of-action-of:if-then-else:and:and:type-actions-available:or:left-clicks-available:state-has-not-changed:equalstype:click-action:type-of-action-of:random-least-executed-action:random-unexecuted-action-of-type:click-action:random-action-of-type:click-action:,V5GAA4SH78B5X2BVB,V5GAA4SH78B5X2BVB,120,354.2,880,0.89,99.9,99,1000,77320,147.83,363.8203125,2.254,0,13,0.459218341,16-11-2017 12:30
0,2595,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,164,415,969,1.39,99.9,89,1000,88012,148.57,533.9921875,2.362,0,46,0.415585817,16-11-2017 12:36
0,2596,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,153,441,998,1.43,99.9,109,1000,80548,139.29,389.5703125,2.075,0,13,0.4084185,16-11-2017 12:42
0,2597,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,153,489,996,0.91,99.9,112,1000,100524,182.69,368.0195313,4.306,0,20,0.404888165,16-11-2017 12:48
0,2598,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,109,291,879,0.89,99.9,113,1000,91388,291.53,324.2539063,2.425,0,148,0.41030497,16-11-2017 12:55
0,2599,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,144,384,992,0.82,99.9,91,1000,84852,133.14,384.4960938,2.582,0,21,0.425166379,16-11-2017 13:01
0,2600,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,67,183,685,0.8,99.9,104,1000,70408,119.11,350.0117188,2.297,0,337,0.43519414,16-11-2017 13:07
0,2601,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,174,352,936,0.77,99.9,109,1000,85788,110,520.5507813,2.594,0,75,0.445183103,16-11-2017 13:12
0,2602,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,139,412,998,1.1,99.9,98,1000,70568,146.88,361.6875,3.342,0,16,0.43519414,16-11-2017 13:17
0,2603,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,73,372,969,0.89,99.9,123,1000,80188,177.27,380.203125,2.592,0,44,0.442373955,16-11-2017 13:22
0,2604,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,123,380,974,0.82,99.9,113,1000,88932,134.78,368.359375,1.904,0,42,0.438951281,16-11-2017 13:27
0,2605,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,149,379,995,0.95,99.9,132,1000,72988,134.78,353.71875,2.494,0,20,0.439374775,16-11-2017 13:32
0,2606,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,165,442,990,2.7,97.37,22,1000,42092,123.44,247.4804688,2.461,0,12,0.436852028,16-11-2017 13:36
0,2607,if-then-else:equals:number-of-type-actions:random-number:random-least-executed-action:random-unexecuted-action-of-type:click-action:,GEOZX2B,GEOZX2B,113,397,902,0.91,99.9,114,1000,64356,173.02,365.9414063,3.337,0,113,0.438951281,16-11-2017 13:41
